object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-032-00052,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.09,370.0,34.24,0.0,0.0,PACHHAD,0.08,36.78,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3298.0,4530.0,78153.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,4,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8041880297908014,5,,0.0
02-026-00014,KULLU,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.45,0.34,568.0,191.0,0.0,0.0,KULLU,1.06,722.86,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6300.0,6941.0,89634.0,290.0,0.0,0.0,496514.0,968.0,2626.0,30.0,26.0,13103.0,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.36,4.91,3.18,1.75,3.67,2.52,4,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8041880297908014,5,,0.0
02-024-02130,KANGRA,2021_04,700000.0,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.19,232.0,44.63,0.0,0.0,SHAHPUR,0.97,240.7,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,5219.0,3804.0,76027.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,4,4,5,5,2021-2022,700000.0,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8041880297908014,5,,0.0
02-024-02127,KANGRA,2021_04,12367089.0,11517343.0,0.0,0.0,0.0,0.0,0.0,0.0,849746.0,HIMACHAL PRADESH,0.2,0.14,515.0,74.36,0.0,0.0,NURPUR,0.2,120.92,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17489.0,12812.0,181927.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,5,4,4,5,2021-2022,12367089.0,11517343.0,0.0,0.0,0.0,0.0,0.0,0.0,849746.0,0.0,0.7971004241386704,5,,0.0
02-032-00056,SIRMAUR,2021_04,1161555.0,1161555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.18,227.0,41.44,0.0,0.0,SHALAI,0.54,168.94,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3770.0,5001.0,65332.0,193.0,0.0,0.0,239582.0,194.0,1498.0,30.0,32.0,8902.0,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.44,5.0,3.4,1.87,3.62,2.9,3,4,5,5,2021-2022,1161555.0,1161555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786407545655197,5,,0.0
02-026-00011,KULLU,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.22,0.2,277.0,55.83,0.0,0.0,ANI,0.81,302.76,14.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3514.0,3852.0,55746.0,170.0,0.0,0.0,400750.0,401.0,2149.0,30.0,26.0,4669.0,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.91,4.91,3.41,1.81,4.09,2.94,3,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786407545655197,5,,0.0
02-027-00023,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.16,172.0,26.86,0.0,0.0,DHARAMPUR,0.18,39.28,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3528.0,2932.0,53881.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,3,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786407545655197,5,,0.0
02-028-02859,HAMIRPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.09,181.0,16.79,0.0,0.0,NADAUN,0.16,33.87,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,6703.0,3913.0,119487.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-027-00024,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.22,258.0,56.44,0.0,0.0,JOGINDAR NAGAR,1.07,396.66,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6909.0,5740.0,109588.0,220.0,15752.0,17.0,438463.0,517.0,1284.0,21.0,27.0,4982.0,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.58,4.64,3.09,1.75,2.9,3.04,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-024-02118,KANGRA,2021_04,1941147.0,1941147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.1,310.0,29.8,0.0,0.0,INDORA,0.19,90.28,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,18317.0,13463.0,161054.0,133.0,11460.0,3.0,882280.0,2040.0,344.0,5.0,24.0,9487.0,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.17,4.61,3.17,1.77,3.58,2.67,5,4,5,4,2021-2022,1941147.0,1941147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
